Date,Product,Category,Price,Province
4/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
5/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
6/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
7/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
8/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
9/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
10/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
11/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
12/15/2017,Milk - Retail,milk and dairy,77.21,Punjab
1/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
2/15/2018,Milk - Retail,milk and dairy,77.2,Punjab
3/15/2018,Milk - Retail,milk and dairy,77.3,Punjab
4/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
5/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
6/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
7/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
8/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
9/15/2018,Milk - Retail,milk and dairy,77.2,Punjab
10/15/2018,Milk - Retail,milk and dairy,77.2,Punjab
11/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
12/15/2018,Milk - Retail,milk and dairy,77.21,Punjab
1/15/2019,Milk - Retail,milk and dairy,77.68,Punjab
2/15/2019,Milk - Retail,milk and dairy,78,Punjab
3/15/2019,Milk - Retail,milk and dairy,78,Punjab
4/15/2019,Milk - Retail,milk and dairy,78,Punjab
5/15/2019,Milk - Retail,milk and dairy,78,Punjab
6/15/2019,Milk - Retail,milk and dairy,78,Punjab
7/15/2019,Milk - Retail,milk and dairy,78,Punjab
8/15/2019,Milk - Retail,milk and dairy,78.26,Punjab
9/15/2019,Milk - Retail,milk and dairy,79.47,Punjab
10/15/2019,Milk - Retail,milk and dairy,80,Punjab
1/15/2013,Oil (cooking) - Retail,oil and fats,220,Punjab
2/15/2013,Oil (cooking) - Retail,oil and fats,210,Punjab
3/15/2013,Oil (cooking) - Retail,oil and fats,210,Punjab
4/15/2013,Oil (cooking) - Retail,oil and fats,210,Punjab
5/15/2013,Oil (cooking) - Retail,oil and fats,212.4,Punjab
7/15/2013,Oil (cooking) - Retail,oil and fats,214,Punjab
8/15/2013,Oil (cooking) - Retail,oil and fats,214,Punjab
9/15/2013,Oil (cooking) - Retail,oil and fats,214,Punjab
1/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
2/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
3/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
4/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
5/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
6/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
7/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
8/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
9/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
10/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
11/15/2014,Oil (cooking) - Retail,oil and fats,214,Punjab
12/15/2014,Oil (cooking) - Retail,oil and fats,209.5,Punjab
1/15/2015,Oil (cooking) - Retail,oil and fats,196,Punjab
2/15/2015,Oil (cooking) - Retail,oil and fats,205.6,Punjab
3/15/2015,Oil (cooking) - Retail,oil and fats,196,Punjab
4/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
5/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
6/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
7/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
8/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
9/15/2015,Oil (cooking) - Retail,oil and fats,184,Punjab
10/15/2015,Oil (cooking) - Retail,oil and fats,178,Punjab
11/15/2015,Oil (cooking) - Retail,oil and fats,182,Punjab
12/15/2015,Oil (cooking) - Retail,oil and fats,186,Punjab
1/15/2016,Oil (cooking) - Retail,oil and fats,186,Punjab
2/15/2016,Oil (cooking) - Retail,oil and fats,186,Punjab
3/15/2016,Oil (cooking) - Retail,oil and fats,186,Punjab
4/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
5/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
6/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
7/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
8/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
9/15/2016,Oil (cooking) - Retail,oil and fats,177.2908,Punjab
10/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
11/15/2016,Oil (cooking) - Retail,oil and fats,178,Punjab
12/15/2016,Oil (cooking) - Retail,oil and fats,182.8,Punjab
1/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
2/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
3/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
4/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
5/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
6/15/2017,Oil (cooking) - Retail,oil and fats,186,Punjab
7/15/2017,Oil (cooking) - Retail,oil and fats,190.5,Punjab
8/15/2017,Oil (cooking) - Retail,oil and fats,192,Punjab
9/15/2017,Oil (cooking) - Retail,oil and fats,192,Punjab
10/15/2017,Oil (cooking) - Retail,oil and fats,192,Punjab
11/15/2017,Oil (cooking) - Retail,oil and fats,193.6,Punjab
12/15/2017,Oil (cooking) - Retail,oil and fats,194,Punjab
1/15/2018,Oil (cooking) - Retail,oil and fats,194,Punjab
2/15/2018,Oil (cooking) - Retail,oil and fats,193.5,Punjab
3/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
4/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
5/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
6/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
7/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
8/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
9/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
10/15/2018,Oil (cooking) - Retail,oil and fats,192,Punjab
11/15/2018,Oil (cooking) - Retail,oil and fats,196.8,Punjab
12/15/2018,Oil (cooking) - Retail,oil and fats,198,Punjab
1/15/2019,Oil (cooking) - Retail,oil and fats,196.8,Punjab
2/15/2019,Oil (cooking) - Retail,oil and fats,208,Punjab
3/15/2019,Oil (cooking) - Retail,oil and fats,208,Punjab
4/15/2019,Oil (cooking) - Retail,oil and fats,211,Punjab
5/15/2019,Oil (cooking) - Retail,oil and fats,212,Punjab
6/15/2019,Oil (cooking) - Retail,oil and fats,212,Punjab
7/15/2019,Oil (cooking) - Retail,oil and fats,212,Punjab
8/15/2019,Oil (cooking) - Retail,oil and fats,221.6,Punjab
9/15/2019,Oil (cooking) - Retail,oil and fats,228,Punjab
10/15/2019,Oil (cooking) - Retail,oil and fats,228,Punjab
1/15/2006,Wheat - Retail,cereals and tubers,12.5,Punjab
2/15/2006,Wheat - Retail,cereals and tubers,12.5,Punjab
3/15/2006,Wheat - Retail,cereals and tubers,12.5,Punjab
4/15/2006,Wheat - Retail,cereals and tubers,12.2,Punjab
5/15/2006,Wheat - Retail,cereals and tubers,11.6,Punjab
6/15/2006,Wheat - Retail,cereals and tubers,11.3,Punjab
7/15/2006,Wheat - Retail,cereals and tubers,11.4,Punjab
8/15/2006,Wheat - Retail,cereals and tubers,11.9,Punjab
9/15/2006,Wheat - Retail,cereals and tubers,12.1,Punjab
10/15/2006,Wheat - Retail,cereals and tubers,12.1,Punjab
11/15/2006,Wheat - Retail,cereals and tubers,12.2,Punjab
12/15/2006,Wheat - Retail,cereals and tubers,12.8,Punjab
1/15/2007,Wheat - Retail,cereals and tubers,12.88,Punjab
2/15/2007,Wheat - Retail,cereals and tubers,12.88,Punjab
3/15/2007,Wheat - Retail,cereals and tubers,12.88,Punjab
4/15/2007,Wheat - Retail,cereals and tubers,12.88,Punjab
5/15/2007,Wheat - Retail,cereals and tubers,11.69,Punjab
6/15/2007,Wheat - Retail,cereals and tubers,12,Punjab
7/15/2007,Wheat - Retail,cereals and tubers,12.75,Punjab
8/15/2007,Wheat - Retail,cereals and tubers,13.01,Punjab
9/15/2007,Wheat - Retail,cereals and tubers,14.62,Punjab
10/15/2007,Wheat - Retail,cereals and tubers,15.13,Punjab
11/15/2007,Wheat - Retail,cereals and tubers,16,Punjab
12/15/2007,Wheat - Retail,cereals and tubers,17.66,Punjab
1/15/2008,Wheat - Retail,cereals and tubers,18.31,Punjab
2/15/2008,Wheat - Retail,cereals and tubers,15.87,Punjab
3/15/2008,Wheat - Retail,cereals and tubers,16.06,Punjab
4/15/2008,Wheat - Retail,cereals and tubers,16.81,Punjab
5/15/2008,Wheat - Retail,cereals and tubers,19.31,Punjab
6/15/2008,Wheat - Retail,cereals and tubers,19.16,Punjab
7/15/2008,Wheat - Retail,cereals and tubers,19.71,Punjab
8/15/2008,Wheat - Retail,cereals and tubers,19.81,Punjab
9/15/2008,Wheat - Retail,cereals and tubers,19.8,Punjab
10/15/2008,Wheat - Retail,cereals and tubers,21.8,Punjab
11/15/2008,Wheat - Retail,cereals and tubers,21.81,Punjab
12/15/2008,Wheat - Retail,cereals and tubers,21.81,Punjab
1/15/2009,Wheat - Retail,cereals and tubers,22.1,Punjab
2/15/2009,Wheat - Retail,cereals and tubers,23.23,Punjab
3/15/2009,Wheat - Retail,cereals and tubers,23.19,Punjab
4/15/2009,Wheat - Retail,cereals and tubers,23.66,Punjab
5/15/2009,Wheat - Retail,cereals and tubers,23.72,Punjab
6/15/2009,Wheat - Retail,cereals and tubers,23.31,Punjab
7/15/2009,Wheat - Retail,cereals and tubers,23.69,Punjab
8/15/2009,Wheat - Retail,cereals and tubers,24.91,Punjab
9/15/2009,Wheat - Retail,cereals and tubers,25.12,Punjab
10/15/2009,Wheat - Retail,cereals and tubers,25.12,Punjab
11/15/2009,Wheat - Retail,cereals and tubers,25.45,Punjab
12/15/2009,Wheat - Retail,cereals and tubers,26.12,Punjab
1/15/2010,Wheat - Retail,cereals and tubers,27.38,Punjab
2/15/2010,Wheat - Retail,cereals and tubers,27.44,Punjab
3/15/2010,Wheat - Retail,cereals and tubers,27.32,Punjab
4/15/2010,Wheat - Retail,cereals and tubers,25.47,Punjab
5/15/2010,Wheat - Retail,cereals and tubers,23.13,Punjab
6/15/2010,Wheat - Retail,cereals and tubers,23.19,Punjab
7/15/2010,Wheat - Retail,cereals and tubers,23.09,Punjab
8/15/2010,Wheat - Retail,cereals and tubers,23.44,Punjab
9/15/2010,Wheat - Retail,cereals and tubers,24.71,Punjab
10/15/2010,Wheat - Retail,cereals and tubers,26.31,Punjab
11/15/2010,Wheat - Retail,cereals and tubers,26.65,Punjab
12/15/2010,Wheat - Retail,cereals and tubers,26.94,Punjab
1/15/2011,Wheat - Retail,cereals and tubers,27.06,Punjab
2/15/2011,Wheat - Retail,cereals and tubers,27.06,Punjab
3/15/2011,Wheat - Retail,cereals and tubers,27.26,Punjab
4/15/2011,Wheat - Retail,cereals and tubers,26.54,Punjab
5/15/2011,Wheat - Retail,cereals and tubers,23.75,Punjab
6/15/2011,Wheat - Retail,cereals and tubers,24.16,Punjab
7/15/2011,Wheat - Retail,cereals and tubers,24.19,Punjab
8/15/2011,Wheat - Retail,cereals and tubers,24.54,Punjab
9/15/2011,Wheat - Retail,cereals and tubers,25.97,Punjab
10/15/2011,Wheat - Retail,cereals and tubers,26.25,Punjab
11/15/2011,Wheat - Retail,cereals and tubers,27,Punjab
12/15/2011,Wheat - Retail,cereals and tubers,28.04,Punjab
1/15/2012,Wheat - Retail,cereals and tubers,27.66,Punjab
2/15/2012,Wheat - Retail,cereals and tubers,27.94,Punjab
3/15/2012,Wheat - Retail,cereals and tubers,27.94,Punjab
4/15/2012,Wheat - Retail,cereals and tubers,27.39,Punjab
5/15/2012,Wheat - Retail,cereals and tubers,25.75,Punjab
6/15/2012,Wheat - Retail,cereals and tubers,26.38,Punjab
7/15/2012,Wheat - Retail,cereals and tubers,26.44,Punjab
8/15/2012,Wheat - Retail,cereals and tubers,27.08,Punjab
9/15/2012,Wheat - Retail,cereals and tubers,27.92,Punjab
10/15/2012,Wheat - Retail,cereals and tubers,28.24,Punjab
11/15/2012,Wheat - Retail,cereals and tubers,28.81,Punjab
12/15/2012,Wheat - Retail,cereals and tubers,30.83,Punjab
1/15/2013,Wheat - Retail,cereals and tubers,30.99,Punjab
2/15/2013,Wheat - Retail,cereals and tubers,31.38,Punjab
3/15/2013,Wheat - Retail,cereals and tubers,31.69,Punjab
4/15/2013,Wheat - Retail,cereals and tubers,31.61,Punjab
5/15/2013,Wheat - Retail,cereals and tubers,30.42,Punjab
6/15/2013,Wheat - Retail,cereals and tubers,32.17,Punjab
7/15/2013,Wheat - Retail,cereals and tubers,33.13,Punjab
8/15/2013,Wheat - Retail,cereals and tubers,34.58,Punjab
9/15/2013,Wheat - Retail,cereals and tubers,36.563,Punjab
10/15/2013,Wheat - Retail,cereals and tubers,36.525,Punjab
11/15/2013,Wheat - Retail,cereals and tubers,38.125,Punjab
12/15/2013,Wheat - Retail,cereals and tubers,39.81,Punjab
1/15/2014,Wheat - Retail,cereals and tubers,40.675,Punjab
2/15/2014,Wheat - Retail,cereals and tubers,41.125,Punjab
3/15/2014,Wheat - Retail,cereals and tubers,41.266,Punjab
4/15/2014,Wheat - Retail,cereals and tubers,37.55,Punjab
5/15/2014,Wheat - Retail,cereals and tubers,32.72,Punjab
6/15/2014,Wheat - Retail,cereals and tubers,33,Punjab
7/15/2014,Wheat - Retail,cereals and tubers,33.12,Punjab
8/15/2014,Wheat - Retail,cereals and tubers,34.44,Punjab
9/15/2014,Wheat - Retail,cereals and tubers,34.88,Punjab
10/15/2014,Wheat - Retail,cereals and tubers,35.02,Punjab
11/15/2014,Wheat - Retail,cereals and tubers,35.25,Punjab
12/15/2014,Wheat - Retail,cereals and tubers,35.25,Punjab
1/15/2015,Wheat - Retail,cereals and tubers,35.25,Punjab
2/15/2015,Wheat - Retail,cereals and tubers,35.25,Punjab
3/15/2015,Wheat - Retail,cereals and tubers,35.25,Punjab
4/15/2015,Wheat - Retail,cereals and tubers,34.325,Punjab
5/15/2015,Wheat - Retail,cereals and tubers,32.656,Punjab
6/15/2015,Wheat - Retail,cereals and tubers,32.5,Punjab
7/15/2015,Wheat - Retail,cereals and tubers,33.675,Punjab
8/15/2015,Wheat - Retail,cereals and tubers,34.063,Punjab
9/15/2015,Wheat - Retail,cereals and tubers,34.125,Punjab
10/15/2015,Wheat - Retail,cereals and tubers,34.525,Punjab
11/15/2015,Wheat - Retail,cereals and tubers,35.25,Punjab
12/15/2015,Wheat - Retail,cereals and tubers,35.625,Punjab
1/15/2016,Wheat - Retail,cereals and tubers,35.625,Punjab
2/15/2016,Wheat - Retail,cereals and tubers,36.125,Punjab
3/15/2016,Wheat - Retail,cereals and tubers,36.125,Punjab
4/15/2016,Wheat - Retail,cereals and tubers,34.625,Punjab
5/15/2016,Wheat - Retail,cereals and tubers,33.125,Punjab
6/15/2016,Wheat - Retail,cereals and tubers,32.875,Punjab
7/15/2016,Wheat - Retail,cereals and tubers,33.175,Punjab
8/15/2016,Wheat - Retail,cereals and tubers,33.625,Punjab
9/15/2016,Wheat - Retail,cereals and tubers,33.725,Punjab
10/15/2016,Wheat - Retail,cereals and tubers,34.375,Punjab
11/15/2016,Wheat - Retail,cereals and tubers,34.625,Punjab
12/15/2016,Wheat - Retail,cereals and tubers,34.625,Punjab
1/15/2017,Wheat - Retail,cereals and tubers,34.625,Punjab
2/15/2017,Wheat - Retail,cereals and tubers,35.62,Punjab
3/15/2017,Wheat - Retail,cereals and tubers,35.625,Punjab
4/15/2017,Wheat - Retail,cereals and tubers,35.63,Punjab
5/15/2017,Wheat - Retail,cereals and tubers,32.938,Punjab
6/15/2017,Wheat - Retail,cereals and tubers,32.63,Punjab
7/15/2017,Wheat - Retail,cereals and tubers,32.37,Punjab
8/15/2017,Wheat - Retail,cereals and tubers,31.6,Punjab
9/15/2017,Wheat - Retail,cereals and tubers,31.6,Punjab
10/15/2017,Wheat - Retail,cereals and tubers,31.6,Punjab
11/15/2017,Wheat - Retail,cereals and tubers,33.07,Punjab
12/15/2017,Wheat - Retail,cereals and tubers,34.753,Punjab
1/15/2018,Wheat - Retail,cereals and tubers,34.753,Punjab
2/15/2018,Wheat - Retail,cereals and tubers,34.75,Punjab
3/15/2018,Wheat - Retail,cereals and tubers,34.8,Punjab
4/15/2018,Wheat - Retail,cereals and tubers,34.75,Punjab
5/15/2018,Wheat - Retail,cereals and tubers,32.75,Punjab
6/15/2018,Wheat - Retail,cereals and tubers,32.75,Punjab
7/15/2018,Wheat - Retail,cereals and tubers,32.75,Punjab
8/15/2018,Wheat - Retail,cereals and tubers,33.5,Punjab
9/15/2018,Wheat - Retail,cereals and tubers,34,Punjab
10/15/2018,Wheat - Retail,cereals and tubers,34.75,Punjab
11/15/2018,Wheat - Retail,cereals and tubers,34.75,Punjab
12/15/2018,Wheat - Retail,cereals and tubers,34.75,Punjab
1/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
2/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
3/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
4/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
5/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
6/15/2019,Wheat - Retail,cereals and tubers,34.75,Punjab
7/15/2019,Wheat - Retail,cereals and tubers,35.5,Punjab
8/15/2019,Wheat - Retail,cereals and tubers,35.5,Punjab
9/15/2019,Wheat - Retail,cereals and tubers,35.5,Punjab
10/15/2019,Wheat - Retail,cereals and tubers,35.5,Punjab
12/15/2014,Eggs - Retail,"meat, fish and eggs",109.29,Punjab
1/15/2015,Eggs - Retail,"meat, fish and eggs",86.79,Punjab
2/15/2015,Eggs - Retail,"meat, fish and eggs",110.49,Punjab
3/15/2015,Eggs - Retail,"meat, fish and eggs",86.79,Punjab
4/15/2015,Eggs - Retail,"meat, fish and eggs",75.89,Punjab
5/15/2015,Eggs - Retail,"meat, fish and eggs",74.54,Punjab
6/15/2015,Eggs - Retail,"meat, fish and eggs",78.79,Punjab
7/15/2015,Eggs - Retail,"meat, fish and eggs",87.09,Punjab
8/15/2015,Eggs - Retail,"meat, fish and eggs",94.29,Punjab
9/15/2015,Eggs - Retail,"meat, fish and eggs",78.79,Punjab
10/15/2015,Eggs - Retail,"meat, fish and eggs",87.69,Punjab
11/15/2015,Eggs - Retail,"meat, fish and eggs",94.79,Punjab
12/15/2015,Eggs - Retail,"meat, fish and eggs",96.29,Punjab
1/15/2016,Eggs - Retail,"meat, fish and eggs",97.79,Punjab
2/15/2016,Eggs - Retail,"meat, fish and eggs",89.54,Punjab
3/15/2016,Eggs - Retail,"meat, fish and eggs",72.09,Punjab
4/15/2016,Eggs - Retail,"meat, fish and eggs",69.29,Punjab
5/15/2016,Eggs - Retail,"meat, fish and eggs",68.29,Punjab
6/15/2016,Eggs - Retail,"meat, fish and eggs",75.29,Punjab
7/15/2016,Eggs - Retail,"meat, fish and eggs",86.89,Punjab
8/15/2016,Eggs - Retail,"meat, fish and eggs",97.04,Punjab
9/15/2016,Eggs - Retail,"meat, fish and eggs",96.89,Punjab
10/15/2016,Eggs - Retail,"meat, fish and eggs",93.79,Punjab
11/15/2016,Eggs - Retail,"meat, fish and eggs",117.04,Punjab
12/15/2016,Eggs - Retail,"meat, fish and eggs",121.69,Punjab
1/15/2017,Eggs - Retail,"meat, fish and eggs",124.79,Punjab
2/15/2017,Eggs - Retail,"meat, fish and eggs",101.62,Punjab
3/15/2017,Eggs - Retail,"meat, fish and eggs",83.4,Punjab
4/15/2017,Eggs - Retail,"meat, fish and eggs",78,Punjab
5/15/2017,Eggs - Retail,"meat, fish and eggs",87,Punjab
6/15/2017,Eggs - Retail,"meat, fish and eggs",88.6,Punjab
7/15/2017,Eggs - Retail,"meat, fish and eggs",95,Punjab
8/15/2017,Eggs - Retail,"meat, fish and eggs",95.2,Punjab
9/15/2017,Eggs - Retail,"meat, fish and eggs",97,Punjab
10/15/2017,Eggs - Retail,"meat, fish and eggs",104.5,Punjab
11/15/2017,Eggs - Retail,"meat, fish and eggs",127.4,Punjab
12/15/2017,Eggs - Retail,"meat, fish and eggs",121,Punjab
1/15/2018,Eggs - Retail,"meat, fish and eggs",102.5,Punjab
2/15/2018,Eggs - Retail,"meat, fish and eggs",93.75,Punjab
3/15/2018,Eggs - Retail,"meat, fish and eggs",89,Punjab
4/15/2018,Eggs - Retail,"meat, fish and eggs",84.5,Punjab
5/15/2018,Eggs - Retail,"meat, fish and eggs",88,Punjab
6/15/2018,Eggs - Retail,"meat, fish and eggs",81,Punjab
7/15/2018,Eggs - Retail,"meat, fish and eggs",93.5,Punjab
8/15/2018,Eggs - Retail,"meat, fish and eggs",92,Punjab
9/15/2018,Eggs - Retail,"meat, fish and eggs",89.75,Punjab
10/15/2018,Eggs - Retail,"meat, fish and eggs",107,Punjab
11/15/2018,Eggs - Retail,"meat, fish and eggs",112.8,Punjab
12/15/2018,Eggs - Retail,"meat, fish and eggs",109,Punjab
1/15/2019,Eggs - Retail,"meat, fish and eggs",112.8,Punjab
2/15/2019,Eggs - Retail,"meat, fish and eggs",105,Punjab
3/15/2019,Eggs - Retail,"meat, fish and eggs",91.75,Punjab
4/15/2019,Eggs - Retail,"meat, fish and eggs",77.91,Punjab
5/15/2019,Eggs - Retail,"meat, fish and eggs",79.6,Punjab
6/15/2019,Eggs - Retail,"meat, fish and eggs",79.47,Punjab
7/15/2019,Eggs - Retail,"meat, fish and eggs",91.25,Punjab
8/15/2019,Eggs - Retail,"meat, fish and eggs",95.14,Punjab
9/15/2019,Eggs - Retail,"meat, fish and eggs",96.93,Punjab
10/15/2019,Eggs - Retail,"meat, fish and eggs",113.23,Punjab
1/15/2013,Sugar - Retail,miscellaneous food,52.75,Punjab
2/15/2013,Sugar - Retail,miscellaneous food,53.11,Punjab
3/15/2013,Sugar - Retail,miscellaneous food,52.79,Punjab
4/15/2013,Sugar - Retail,miscellaneous food,54.36,Punjab
5/15/2013,Sugar - Retail,miscellaneous food,54.36,Punjab
7/15/2013,Sugar - Retail,miscellaneous food,54.86,Punjab
8/15/2013,Sugar - Retail,miscellaneous food,54.36,Punjab
9/15/2013,Sugar - Retail,miscellaneous food,54.86,Punjab
1/15/2014,Sugar - Retail,miscellaneous food,52.19,Punjab
2/15/2014,Sugar - Retail,miscellaneous food,52.11,Punjab
3/15/2014,Sugar - Retail,miscellaneous food,54.55,Punjab
4/15/2014,Sugar - Retail,miscellaneous food,54.26,Punjab
5/15/2014,Sugar - Retail,miscellaneous food,54.5,Punjab
6/15/2014,Sugar - Retail,miscellaneous food,54.89,Punjab
7/15/2014,Sugar - Retail,miscellaneous food,57.81,Punjab
8/15/2014,Sugar - Retail,miscellaneous food,59.07,Punjab
9/15/2014,Sugar - Retail,miscellaneous food,61.42,Punjab
10/15/2014,Sugar - Retail,miscellaneous food,60.79,Punjab
11/15/2014,Sugar - Retail,miscellaneous food,58.79,Punjab
12/15/2014,Sugar - Retail,miscellaneous food,55.63,Punjab
1/15/2015,Sugar - Retail,miscellaneous food,54.7,Punjab
2/15/2015,Sugar - Retail,miscellaneous food,55.64,Punjab
